blk_no,street,max_floor_lvl,year_completed,residential,commercial,market_hawker,miscellaneous,multistorey_carpark,precinct_pavilion,bldg_contract_town,total_dwelling_units,1room_sold,2room_sold,3room_sold,4room_sold,5room_sold,exec_sold,multigen_sold,studio_apartment_sold,1room_rental,2room_rental,3room_rental,other_room_rental,lat,lng,postal
103,EDGEFIELD PLAINS,1,2001,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3974733981687,103.904821824666,820103
103,GANGSA RD,4,1986,Y,Y,N,N,N,N,BP,26,0,0,19,7,0,0,0,0,0,0,0,0,1.37867070821173,103.768538440957,670103
103,HENDERSON CRES,14,1967,Y,N,N,N,N,N,BM,140,0,0,0,140,0,0,0,0,0,0,0,0,1.28974209684547,103.821375681569,150103
103,HOUGANG AVE 1,13,1983,Y,N,N,N,N,N,HG,81,0,0,0,30,51,0,0,0,0,0,0,0,1.35528223434406,103.89036014824,530103
103,JLN RAJAH,25,1983,Y,N,N,N,N,N,KWN,144,0,0,0,48,96,0,0,0,0,0,0,0,1.32734625650335,103.852781411931,321103
103,JURONG EAST ST 13,25,1982,Y,N,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0,1.3366871501579,103.738059200285,600103
103,LENGKONG TIGA,14,1988,Y,N,N,N,N,N,BD,73,0,0,0,22,51,0,0,0,0,0,0,0,1.32585546338588,103.910598910975,410103
103,LOR 1 TOA PAYOH,10,1967,Y,N,N,Y,N,N,TP,158,0,0,0,0,0,0,0,0,0,158,0,0,1.34010929042646,103.848184574089,310103
103,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,1.36769508123855,103.958404209993,510103
103,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,63,0,0,62,0,0,1,0,0,0,0,0,0,1.33411338676709,103.86952371664,350103
103,RIVERVALE WALK,17,1998,Y,Y,N,Y,N,N,SK,123,0,0,0,0,0,123,0,0,0,0,0,0,1.38321508933528,103.900657577212,541103
103,SERANGOON NTH AVE 1,13,1984,Y,N,N,Y,N,N,SGN,144,0,0,0,144,0,0,0,0,0,0,0,0,1.37065548702789,103.870268931156,550103
103,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,1.27466096925723,103.835279824837,080103
103,TAMPINES ST 11,10,1982,Y,N,N,N,N,N,TAP,126,0,0,72,54,0,0,0,0,0,0,0,0,1.34769662535559,103.946229920882,520103
103,TECK WHYE LANE,9,1988,Y,Y,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,1.37713078246277,103.753555993761,680103
103,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,80,0,0,0,40,40,0,0,0,0,0,0,0,1.32064381512287,103.861634081148,322103
103,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,32,0,0,24,8,0,0,0,0,0,0,0,0,1.43662123209683,103.78097673981,730103
103,YISHUN RING RD,4,1984,Y,Y,N,N,N,N,YS,64,0,0,60,4,0,0,0,0,0,0,0,0,1.43136934951879,103.828892847163,760103
103A,DEPOT RD,25,1999,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,1.28070197642691,103.813353428682,101103
103A,EDGEFIELD PLAINS,17,2000,Y,N,N,N,N,N,PG,96,0,0,0,0,96,0,0,0,0,0,0,0,1.39825531783984,103.904753996381,821103
103A,RIVERVALE WALK,5,1998,N,N,N,N,Y,N,SK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38321508933528,103.900657577212,541103
103B,DEPOT RD,20,1999,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,1.28073692384598,103.813135678562,102103
103B,EDGEFIELD PLAINS,16,2000,Y,N,N,N,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,1.39773127538405,103.90468537415,822103
103C,EDGEFIELD PLAINS,16,2001,Y,N,N,N,N,N,PG,90,0,0,0,0,90,0,0,0,0,0,0,0,1.3972666084539,103.90453836308,823103
104,ALJUNIED CRES,12,1977,Y,N,N,Y,N,N,GL,88,0,0,0,88,0,0,0,0,0,0,0,0,1.32006886595231,103.882818111651,380104
104,BEDOK RESERVOIR RD,15,1985,Y,N,N,N,N,N,BD,84,0,0,0,12,72,0,0,0,0,0,0,0,1.32924536652388,103.909923721507,470104
104,BEDOK NTH AVE 4,14,1976,Y,N,N,Y,N,N,BD,153,0,0,124,26,0,3,0,0,0,0,0,0,1.33329852124742,103.936601473643,460104
104,BISHAN ST 12,4,1985,Y,N,N,N,N,N,BH,24,0,0,16,8,0,0,0,0,0,0,0,0,1.34567502111973,103.84803290576,570104
104,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,88,0,0,0,88,0,0,0,0,0,0,0,0,1.34899500255551,103.747258218606,650104
104,BT PURMEI RD,12,1983,Y,N,N,N,N,N,BM,132,0,0,88,44,0,0,0,0,0,0,0,0,1.27239853587861,103.825625504182,090104
104,C'WEALTH CRES,10,1964,Y,N,N,Y,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,1.307958753119,103.799976942939,140104
104,CANBERRA ST,1,2017,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45028648074337,103.831893854871,750104
104,CLEMENTI ST 14,4,1984,Y,N,N,N,N,N,CL,16,0,0,0,0,0,16,0,0,0,0,0,0,1.32294968512725,103.769189152266,120104
104,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,1.37880399486154,103.76796875654,670104
104,HENDERSON CRES,12,1967,Y,N,N,N,N,N,BM,96,0,0,0,96,0,0,0,0,0,0,0,0,1.28936927489354,103.821538089569,151104
104,HOUGANG AVE 1,4,1983,Y,Y,N,N,N,N,HG,8,0,0,8,0,0,0,0,0,0,0,0,0,1.35478438666058,103.890318475929,530104
104,JLN BT MERAH,12,1967,Y,N,N,N,N,N,BM,216,0,0,0,0,0,0,0,0,0,216,0,0,1.28102515462895,103.82446093445,160104
104,JLN DUSUN,4,1980,Y,N,N,N,N,N,KWN,24,0,0,0,24,0,0,0,0,0,0,0,0,1.32842530547544,103.844142365034,320104
104,JLN RAJAH,25,1983,Y,N,N,Y,N,N,KWN,144,0,0,0,48,96,0,0,0,0,0,0,0,1.32780496961459,103.853262284564,321104
104,JURONG EAST ST 13,4,1982,Y,Y,N,N,N,N,JE,20,0,0,20,0,0,0,0,0,0,0,0,0,1.33658465311806,103.737623303842,600104
104,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,55,0,0,0,0,0,55,0,0,0,0,0,0,1.32563496745023,103.909815198327,410104
104,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0,1.34010887675628,103.849107848181,310104
104,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,130,0,0,0,78,52,0,0,0,0,0,0,0,1.3679527857874,103.958702642513,510104
104,POTONG PASIR AVE 1,16,1984,Y,Y,N,N,N,N,TP,174,0,0,122,48,0,4,0,0,0,0,0,0,1.33433916892033,103.869158899303,350104
104,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,1.38262745864988,103.900929877213,540104
104,SERANGOON NTH AVE 1,4,1984,Y,N,N,N,N,N,SGN,24,0,0,16,8,0,0,0,0,0,0,0,0,1.37059316193956,103.871086801722,550104
104,SPOTTISWOODE PK RD,25,1976,Y,N,N,Y,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,1.27442754696067,103.834878784712,080104
104,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,1.34720576651077,103.946641750013,520104
104,TECK WHYE LANE,9,1988,Y,N,N,N,N,N,CCK,80,0,0,0,52,28,0,0,0,0,0,0,0,1.3770816212719,103.752870448301,680104
104,TOWNER RD,11,1982,Y,N,N,Y,N,N,KWN,90,0,0,0,40,50,0,0,0,0,0,0,0,1.31982354462647,103.860979745364,322104
104,WHAMPOA DR,19,1997,Y,N,N,N,N,N,KWN,112,0,0,0,65,47,0,0,0,0,0,0,0,1.32079959123832,103.853327785421,323104
104,WOODLANDS ST 13,13,1984,Y,N,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,1.43646587087028,103.781576865168,730104
104,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43144775158987,103.828537671885,760104
104A,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,60,0,0,0,0,0,60,0,0,0,0,0,0,1.371827008545,103.838803655863,560104
104A,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,140,0,0,42,98,0,0,0,0,0,0,0,0,1.45036083357963,103.832264216095,751104
104A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,1.28045561330583,103.812317740785,101104
104A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,1.3968057047795,103.905054187798,821104
104A,HENDERSON CRES,5,1997,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28903386001953,103.821487214176,151104
104B,ANG MO KIO ST 11,12,1994,Y,N,N,N,N,N,AMK,88,0,0,0,0,88,0,0,0,0,0,0,0,1.37151151416055,103.838458787545,561104
104B,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,168,0,70,28,70,0,0,0,0,0,0,0,0,1.45037472294194,103.83164499814,752104
104B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,1.28049143987383,103.812100811742,102104
104B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,92,0,0,0,32,60,0,0,0,0,0,0,0,1.39660886204202,103.905303792463,822104
104C,ANG MO KIO ST 11,5,1994,N,N,N,N,Y,N,AMK,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37193315907217,103.838330266768,562104
104C,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,137,0,0,42,95,0,0,0,0,0,0,0,0,1.44970558002387,103.831773945616,753104
104C,DEPOT RD,7,1997,N,Y,N,Y,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28054679818302,103.811571533865,103104
104D,CANBERRA ST,15,2017,Y,N,N,N,N,N,SB,167,0,70,27,70,0,0,0,0,0,0,0,0,1.44986411375676,103.832472736521,754104
105,ALJUNIED CRES,12,1978,Y,N,N,N,N,N,GL,88,0,0,0,12,76,0,0,0,0,0,0,0,1.31946862097467,103.882751492944,380105
105,ANG MO KIO AVE 4,10,1977,Y,N,N,N,N,N,AMK,90,0,0,0,90,0,0,0,0,0,0,0,0,1.37231328287075,103.837601112788,560105
105,BEDOK NTH AVE 4,14,1976,Y,Y,N,N,N,N,BD,155,0,0,128,26,0,1,0,0,0,0,0,0,1.33372280929002,103.936517719048,460105
105,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,66,44,0,0,0,0,0,0,0,0,1.32914437941096,103.909112780576,470105
105,BISHAN ST 12,9,1985,Y,N,N,N,N,N,BH,116,0,0,66,50,0,0,0,0,0,0,0,0,1.34589493632509,103.847365252767,570105
105,BT BATOK CTRL,10,1984,Y,Y,N,N,N,N,BB,81,0,0,0,81,0,0,0,0,0,0,0,0,1.34857265420053,103.747156223784,650105
105,BT PURMEI RD,13,1982,Y,N,N,N,N,N,BM,144,0,0,96,48,0,0,0,0,0,0,0,0,1.27248301325336,103.824703021719,090105
105,CANBERRA ST,3,2017,N,Y,N,Y,N,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44886402164277,103.832392850944,750105
105,CLEMENTI ST 12,4,1984,Y,Y,N,N,N,N,CL,42,0,0,41,0,0,0,0,0,0,0,1,0,1.32271179028814,103.76988810369,120105
105,DEPOT RD,2,2016,N,N,N,N,Y,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28089298012015,103.812355313333,100105
105,EDGEFIELD PLAINS,4,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39722938599027,103.90559086907,820105
105,GANGSA RD,4,1986,Y,N,N,N,N,N,BP,40,0,0,24,16,0,0,0,0,0,0,0,0,1.37831242120575,103.767763308976,670105
105,HENDERSON CRES,24,1974,Y,N,N,Y,N,N,BM,270,0,0,264,0,6,0,0,0,0,0,0,0,1.29021420176948,103.822356844711,150105
105,HOUGANG AVE 1,4,2005,N,N,Y,N,Y,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35408273910148,103.890130407955,530105
105,JLN BT MERAH,12,1967,Y,Y,N,Y,N,N,BM,324,0,0,0,0,0,0,0,0,306,18,0,0,1.28063239751756,103.824935469367,160105
105,JLN RAJAH,9,1983,Y,N,N,Y,N,N,KWN,72,0,0,0,0,0,72,0,0,0,0,0,0,1.32826551427969,103.854154506034,320105
105,JURONG EAST ST 13,12,1982,Y,N,N,N,N,N,JE,98,0,0,0,98,0,0,0,0,0,0,0,0,1.33762415333868,103.738354894451,601105
105,LENGKONG TIGA,4,1988,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0,1.32564831471456,103.91011217937,410105
105,LOR 1 TOA PAYOH,10,1967,Y,N,N,N,N,N,TP,160,0,0,0,0,0,0,0,0,0,160,0,0,1.34042264060962,103.849109442063,310105
105,PASIR RIS ST 12,11,1988,Y,N,N,Y,N,N,PRC,120,0,0,0,68,52,0,0,0,0,0,0,0,1.36843792148696,103.957538790848,510105
105,POTONG PASIR AVE 1,16,1984,Y,N,N,Y,N,N,TP,178,0,0,152,26,0,0,0,0,0,0,0,0,1.33442373227685,103.868696835165,350105
105,RIVERVALE WALK,17,1997,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,1.38215613071497,103.900711925224,540105
105,SERANGOON NTH AVE 1,13,1983,Y,N,N,N,N,N,SGN,120,0,0,120,0,0,0,0,0,0,0,0,0,1.37024745860604,103.870225980491,550105
105,SIMEI ST 1,4,1987,Y,N,N,N,N,N,TAP,32,0,0,0,0,0,32,0,0,0,0,0,0,1.34092459427985,103.950742498791,520105
105,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,1.27380075624952,103.834482197156,080105
105,TAMPINES ST 11,11,1982,Y,N,N,N,N,N,TAP,119,0,0,78,40,0,1,0,0,0,0,0,0,1.34809312469492,103.947177564477,521105
105,TECK WHYE LANE,12,1987,Y,N,N,N,N,N,CCK,132,0,0,66,66,0,0,0,0,0,0,0,0,1.37765001961332,103.7529943035,680105
105,TOWNER RD,25,1984,Y,N,N,Y,N,N,KWN,275,0,0,120,155,0,0,0,0,0,0,0,0,1.32081304282281,103.861346713506,321105
105,WOODLANDS ST 13,13,1984,Y,Y,N,N,N,N,WL,111,0,0,0,111,0,0,0,0,0,0,0,0,1.43684476168493,103.781579113316,730105
105,YISHUN RING RD,1,1984,N,N,Y,N,N,N,YS,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4317183666284,103.828114256975,760105
105A,BIDADARI PK DR,17,2019,Y,Y,N,N,N,N,TP,64,0,0,0,28,36,0,0,0,0,0,0,0,1.33400602473701,103.870430101699,341105
105A,DEPOT RD,21,2016,Y,N,N,N,N,N,BM,160,0,0,80,80,0,0,0,0,0,0,0,0,1.28107116546838,103.811405730352,101105
105A,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,1.39694133156221,103.905729497383,821105
105A,JLN BT MERAH,1,2003,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28066118670901,103.824258381594,161105
105B,BIDADARI PK DR,17,2019,Y,N,N,N,N,N,TP,92,0,0,0,54,38,0,0,0,0,0,0,0,1.33347049121989,103.870489996725,342105
105B,DEPOT RD,1,2017,N,N,N,N,N,Y,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28110806806355,103.811133013507,102105
105B,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,1.39720646427032,103.906002280084,822105
105C,EDGEFIELD PLAINS,17,2001,Y,N,N,N,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,1.39767203537132,103.905598767902,823105
105D,EDGEFIELD PLAINS,17,2001,Y,N,N,Y,N,N,PG,85,0,0,0,28,57,0,0,0,0,0,0,0,1.39717530895927,103.905229593145,824105
106,ALJUNIED CRES,12,1978,Y,Y,N,Y,N,N,GL,194,0,0,168,22,4,0,0,0,0,0,0,0,1.31905494962155,103.882900918125,380106
106,ANG MO KIO AVE 4,11,1977,Y,N,N,Y,N,N,AMK,138,0,0,116,20,2,0,0,0,0,0,0,0,1.37193370323492,103.837486061851,560106
106,BEDOK RESERVOIR RD,12,1985,Y,N,N,N,N,N,BD,110,0,0,0,110,0,0,0,0,0,0,0,0,1.32950152189672,103.909381688756,470106
106,BEDOK NTH AVE 4,13,1977,Y,N,N,N,N,N,BD,168,0,34,0,0,0,0,0,0,0,134,0,0,1.3344589503423,103.937087136194,460106
106,BISHAN ST 12,13,1985,Y,Y,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0,1.34610070068318,103.847847191353,570106
106,BIDADARI PK DR,3,2019,N,Y,N,N,Y,N,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33369767686995,103.870797114361,340106
106,BT PURMEI RD,13,1983,Y,N,N,N,N,N,BM,123,0,0,51,72,0,0,0,0,0,0,0,0,1.27298937032563,103.825626826099,090106
106,BT BATOK CTRL,8,1984,Y,N,N,Y,N,N,BB,100,0,0,0,100,0,0,0,0,0,0,0,0,1.34822230886245,103.74718849849,650106
106,C'WEALTH CRES,10,1964,Y,N,N,N,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,1.30822603307815,103.799591309893,140106
106,CANBERRA ST,4,2016,N,N,N,N,Y,N,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44913768789989,103.832769184223,750106
106,CLEMENTI ST 12,4,1985,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3219146728285,103.769815226286,120106
106,GANGSA RD,10,1986,Y,N,N,N,N,N,BP,90,0,0,54,36,0,0,0,0,0,0,0,0,1.37790199973664,103.767412279054,670106
106,HENDERSON CRES,14,1973,Y,Y,N,Y,N,N,BM,130,0,0,0,130,0,0,0,0,0,0,0,0,1.28899335551088,103.822345156851,151106
106,HOUGANG AVE 1,4,1982,Y,Y,N,N,N,N,HG,51,0,0,41,9,0,0,0,0,0,0,1,0,1.35370297144013,103.890680792553,530106
106,JLN RAJAH,10,1983,Y,N,N,N,N,N,KWN,68,0,0,0,0,0,68,0,0,0,0,0,0,1.32847655795119,103.854698874866,321106
106,JLN DUSUN,9,1980,Y,Y,N,Y,N,N,KWN,97,0,0,0,97,0,0,0,0,0,0,0,0,1.32855771177596,103.844796773619,320106
106,JLN BT MERAH,12,1967,Y,N,N,N,N,N,BM,330,0,0,0,0,0,0,0,0,312,18,0,0,1.28024258715199,103.824523574131,160106
106,JURONG EAST ST 13,25,1982,Y,Y,N,N,N,N,JE,96,0,0,0,0,96,0,0,0,0,0,0,0,1.33724965052825,103.737674650927,600106
106,LENGKONG TIGA,9,1988,Y,N,N,N,N,N,BD,43,0,0,0,0,0,43,0,0,0,0,0,0,1.32508845931349,103.91000876961,410106
106,LOR 1 TOA PAYOH,10,1967,Y,N,N,Y,N,N,TP,158,0,0,0,0,0,0,0,0,0,158,0,0,1.34042195552494,103.848185018749,310106
106,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,1.36801255048339,103.95765313312,510106
106,POTONG PASIR AVE 1,4,1983,Y,N,N,N,N,N,TP,38,0,0,36,0,0,2,0,0,0,0,0,0,1.33410033566663,103.868171273744,350106
106,PUNGGOL FIELD,1,2002,N,N,N,N,N,Y,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39639185309242,103.908291812257,820106
106,RIVERVALE WALK,17,1998,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,1.38249729178427,103.900321341916,540106
106,SERANGOON NTH AVE 1,12,1983,Y,N,N,N,N,N,SGN,131,0,0,130,0,1,0,0,0,0,0,0,0,1.37024462107301,103.87082295041,550106
106,SIMEI ST 1,11,1987,Y,N,N,N,N,N,TAP,100,0,0,0,64,36,0,0,0,0,0,0,0,1.34188521733438,103.950833481196,520106
106,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,1.27356673846345,103.83405815603,080106
106,TAMPINES ST 11,11,1983,Y,N,N,Y,N,N,TAP,80,0,0,0,12,68,0,0,0,0,0,0,0,1.34753919206554,103.947675427986,521106
106,TECK WHYE LANE,12,1987,Y,N,N,N,N,N,CCK,110,0,0,66,44,0,0,0,0,0,0,0,0,1.37795798795131,103.752931630674,680106
106,TOWNER RD,11,1983,Y,N,N,Y,N,N,KWN,80,0,0,0,40,40,0,0,0,0,0,0,0,1.32102000991536,103.860997833137,322106
106,WOODLANDS ST 13,4,1984,Y,N,N,N,N,N,WL,16,0,0,8,8,0,0,0,0,0,0,0,0,1.43676943387172,103.782224172938,730106
106,YISHUN RING RD,4,1984,Y,Y,N,N,N,N,YS,60,0,0,54,4,0,0,0,0,0,0,2,0,1.4314786143235,103.827452004212,760106
106A,CANBERRA ST,15,2016,Y,N,N,N,N,N,SB,252,0,0,0,0,0,0,0,0,140,112,0,0,1.44850576902165,103.833100939063,751106
106A,DEPOT RD,25,1998,Y,N,N,N,N,N,BM,96,0,0,0,48,48,0,0,0,0,0,0,0,1.28061364977898,103.810967870883,101106
106A,HENDERSON CRES,2,1972,N,Y,N,N,N,N,BM,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28899335551088,103.822345156851,151106
106A,LOR 1 TOA PAYOH,1,2005,N,N,N,N,N,Y,TP,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3405789538026,103.847934774435,311106
106A,PUNGGOL FIELD,17,2001,Y,Y,N,N,N,N,PG,131,0,0,0,30,101,0,0,0,0,0,0,0,1.39660486076682,103.90834413446,821106
106B,BIDADARI PK DR,17,2019,Y,N,N,N,N,N,TP,87,0,0,0,55,32,0,0,0,0,0,0,0,1.3336388911664,103.871166022327,342106
106B,CANBERRA ST,15,2016,Y,N,N,N,N,N,SB,252,0,0,0,0,0,0,0,0,140,112,0,0,1.44804290655508,103.833235154953,752106
106B,DEPOT RD,20,1998,Y,N,N,N,N,N,BM,76,0,0,0,38,38,0,0,0,0,0,0,0,1.28064950442567,103.810750913525,102106
106B,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,56,26,0,0,0,0,0,0,0,1.39709453228146,103.907955363138,822106
106C,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,82,0,0,0,38,44,0,0,0,0,0,0,0,1.39736664207499,103.907562230122,823106
106D,PUNGGOL FIELD,17,2001,Y,N,N,N,N,N,PG,86,0,0,0,0,86,0,0,0,0,0,0,0,1.39762606734894,103.907358127148,824106
107,ALJUNIED CRES,12,1980,Y,N,N,Y,N,N,GL,88,0,0,0,88,0,0,0,0,0,0,0,0,1.31896465338813,103.884287246879,380107
107,ANG MO KIO AVE 4,11,1977,Y,Y,N,N,N,N,AMK,131,0,0,111,18,1,1,0,0,0,0,0,0,1.37138400081005,103.837381409794,560107
107,BEDOK RESERVOIR RD,13,1985,Y,N,N,N,N,N,BD,120,0,0,72,48,0,0,0,0,0,0,0,0,1.32987028916162,103.909220387915,470107
107,BEDOK NTH RD,12,1976,Y,Y,N,N,N,N,BD,154,0,0,132,22,0,0,0,0,0,0,0,0,1.33231740745786,103.936301267285,460107
107,BISHAN ST 12,13,1985,Y,N,N,N,N,N,BH,96,0,0,0,96,0,0,0,0,0,0,0,0,1.34641761420969,103.847920706844,570107
107,BT BATOK WEST AVE 6,10,1984,Y,N,N,Y,N,N,BB,81,0,0,0,81,0,0,0,0,0,0,0,0,1.34781088479757,103.746608758355,650107
107,BT PURMEI RD,13,1982,Y,Y,N,N,N,N,BM,144,0,0,84,60,0,0,0,0,0,0,0,0,1.27310165475126,103.824508572172,090107
107,C'WEALTH CRES,10,1964,Y,N,N,Y,N,N,QT,99,0,0,0,0,0,0,0,0,0,99,0,0,1.30794691790819,103.79964411758,141107
107,CANBERRA ST,1,2017,N,N,N,N,N,Y,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44967934569683,103.832827984444,750107
107,CLEMENTI ST 12,1,1984,N,Y,N,N,N,N,CL,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32225475067053,103.769960685492,120107
107,GANGSA RD,13,1986,Y,N,N,Y,N,N,BP,60,0,0,0,0,0,60,0,0,0,0,0,0,1.3779846970085,103.766714651133,670107
107,HOUGANG AVE 1,1,1982,N,Y,N,N,N,N,HG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35343419106778,103.890669732271,530107
107,JLN BT MERAH,12,1967,Y,Y,N,N,N,N,BM,222,0,0,218,4,0,0,0,0,0,0,0,0,1.2798659761973,103.825525852793,161107
107,JLN RAJAH,13,1983,Y,Y,N,N,N,N,KWN,96,0,0,0,48,48,0,0,0,0,0,0,0,1.32785332684888,103.854993724632,320107
107,JURONG EAST ST 13,12,1981,Y,Y,N,Y,N,N,JE,60,0,0,0,0,25,35,0,0,0,0,0,0,1.33775456847591,103.73809335212,600107
107,LENGKONG TIGA,4,1988,Y,N,N,N,N,N,BD,8,0,0,0,0,0,8,0,0,0,0,0,0,1.32495459884085,103.910175149612,410107
107,LOR 1 TOA PAYOH,10,1968,Y,Y,N,N,N,N,TP,96,0,0,96,0,0,0,0,0,0,0,0,0,1.34123358840731,103.847294021513,310107
107,PASIR RIS ST 12,13,1988,Y,N,N,N,N,N,PRC,96,0,0,0,54,42,0,0,0,0,0,0,0,1.36750966709319,103.957518917808,510107
107,POTONG PASIR AVE 1,14,1984,Y,Y,N,N,N,N,TP,104,0,0,65,39,0,0,0,0,0,0,0,0,1.3347093689415,103.86841323904,350107
107,PUNGGOL FIELD,3,2001,N,N,N,N,Y,N,PG,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39693456516887,103.907706742621,820107
107,RIVERVALE WALK,17,1998,Y,N,N,N,N,N,SK,78,0,0,0,60,18,0,0,0,0,0,0,0,1.38300501325198,103.900272453522,540107
107,SERANGOON NTH AVE 1,13,1984,Y,Y,N,N,N,N,SGN,112,0,0,111,0,1,0,0,0,0,0,0,0,1.36990040378363,103.870224884546,550107
107,SIMEI ST 1,11,1987,Y,Y,N,Y,N,N,TAP,140,0,0,0,88,52,0,0,0,0,0,0,0,1.34216113967272,103.950489942022,520107
107,SPOTTISWOODE PK RD,25,1976,Y,N,N,N,N,N,BM,94,0,0,0,0,92,2,0,0,0,0,0,0,1.27359495858447,103.834917864208,080107
107,TAMPINES ST 11,10,1983,Y,Y,N,N,N,N,TAP,115,0,0,65,49,0,1,0,0,0,0,0,0,1.34836421842077,103.948158723814,521107
107,TECK WHYE LANE,13,1988,Y,N,N,N,N,N,CCK,54,0,0,0,0,0,54,0,0,0,0,0,0,1.37805538148224,103.753588247554,680107
